l1_sim,l2_sim,l3_sim,l4_sim
0.016797667,0.16591035,0.11869583,0.1701402
0.039029013,0.13979429,0.2324984,0.31018806
-0.04229322,0.22194594,0.22075012,0.36949483
0.049787674,0.13192262,0.15498604,0.21785894
0.04671506,0.19595473,0.21892366,0.35679826
0.15367174,0.33125755,0.42385972,0.32653093
0.10266174,0.16521993,0.1637577,0.15172815
0.1422857,0.2754287,0.39145416,0.5420612
0.13609475,0.15111744,0.21323214,0.41043845
0.08883676,0.20226592,0.09881569,0.17170826
0.07838514,0.015049703,-0.0137347095,-0.09371938
-0.008102069,0.14318554,-0.034020934,0.1858102
0.005302276,0.07940297,0.4587072,0.3896976
0.0691243,0.32609314,0.3151829,0.21414436
0.061725035,0.014614817,-0.14257853,0.3135983
0.021927867,0.17598026,0.15987945,0.3863374
0.04465768,-0.0075039226,0.23568523,0.016953383
0.07417484,0.05348373,0.16767511,0.36661717
-0.026362427,0.24791855,0.23291993,0.208352
0.06334416,0.1896571,0.2480088,0.17352018
0.06659121,0.10513042,0.18071589,0.47638416
-0.009114852,-0.050190307,0.16185787,0.2961933
-0.0093112085,0.019041354,0.08803136,0.54316115
0.0281626,0.15270308,0.2008048,0.29220128
0.16828156,0.24893937,0.3989924,0.5822818
0.055459943,-0.021109132,-0.08275915,0.309568
0.052214485,0.53183717,0.48351163,0.2558221
0.006489565,0.09505524,0.2030426,0.34692132
0.0088375425,0.13966662,0.48353842,0.7485688
0.039967064,-0.0015986317,0.046352543,0.2567881
0.041223895,0.06538168,0.118098915,0.56315124
0.075571604,0.18459792,0.23018014,0.32811454
0.091876514,0.22935177,0.14070614,0.32976487
0.028613567,0.10889063,0.34455913,0.17698862
0.12499408,0.0403688,0.103318304,0.29722768
0.026916016,0.09654502,0.13016729,0.5226082
0.08884547,0.07078891,0.12400716,0.08762213
0.06355061,0.10188282,0.20158274,0.6381719
0.09357486,0.1642819,0.32121792,0.1814504
0.03492147,0.30823863,0.1561092,0.5324572
0.17568482,0.01518213,0.22634,0.42220637
0.21209444,0.21145792,0.28596956,0.10587488
0.042417467,-0.09438226,-0.07164128,0.37642837
0.06659121,0.10513038,0.18071589,0.4763842
0.070002414,0.0441896,0.16918965,0.20438434
0.080037944,-0.020541241,0.56051594,0.5117216
0.05542409,0.09676401,0.21425492,0.3606444
0.03404624,0.12828642,0.18357421,0.1355527
0.10885087,0.21302725,0.244381,0.48603055
0.043042183,0.11551795,0.2533114,0.43502712
0.07661725,0.03971186,0.19469933,0.26936704
0.06912926,0.083739035,0.18377854,0.39583984
0.13474144,0.24878225,0.47782192,0.19045727
0.08827607,0.16517505,0.21337418,0.22033018
0.05643605,0.13158524,0.28975904,0.470983
0.0022550265,0.09903458,0.19681035,0.24714418
0.045040358,0.23468016,0.26355827,0.36090264
0.08798213,0.15340663,0.15625948,0.16317056
0.07358839,0.31338796,0.74574655,0.590804
0.061765663,0.15071574,0.20556337,0.5011573
0.05314602,0.086156406,0.11945203,0.28627303
0.030491948,0.012305202,0.06542361,0.32921824
0.05766915,0.13737918,0.060398377,0.246782
0.07302199,0.06801206,0.11303802,0.5344459
0.0752817,0.08904631,0.37448132,0.4110913
0.05785185,0.24754678,0.46788785,0.4132149
0.022124551,0.061383177,0.06811732,0.21188216
0.16821474,0.07728347,0.04986805,0.029935546
0.07471576,0.21086745,0.27352825,0.3558578
0.046580497,0.270755,0.37059706,0.7369803
0.07809989,0.08685218,0.1819339,0.47366726
0.11544848,0.053701878,0.118365765,0.19623761
0.14172539,0.1456117,0.26066,0.62112284
0.17248085,0.08134066,0.3364825,0.29659018
0.013111554,0.22653772,0.60141504,0.5347753
0.15891047,-0.026178468,-0.073943794,0.2591519
0.0701151,-0.106668055,-0.012124873,-0.013776613
0.08026586,0.38503197,0.26053503,0.43957916
0.09936662,0.14464946,0.09389157,0.333647
0.110996336,0.24817365,0.26316223,0.904207
0.09658246,0.42019442,0.4135407,0.35643834
0.051616155,0.23048563,0.26375458,0.25404486
0.12294556,0.13803291,0.14867315,0.41552818
0.086612165,0.07246758,0.35672435,0.26735812
0.07838514,0.015049703,-0.013543604,0.037556782
0.08721605,0.22519135,0.21047994,0.20993833
0.15608038,0.18154337,0.0876923,0.09028585
0.06327619,0.07712376,0.15995026,0.12748922
0.078244425,0.13956963,0.13070357,0.14486952
0.082649775,0.13125224,0.24049373,0.91431344
0.11143127,0.18094309,0.17336321,0.33593047
0.06993769,0.23077463,0.32259947,0.3047355
0.04581696,0.12360855,0.017611925,0.40973637
0.07468486,0.17308563,0.15377823,0.3468932
-0.028677057,-0.020123737,0.028656634,0.5494844
0.100705996,0.08897391,0.11810867,0.3607788
0.11620247,0.15178953,0.19792838,0.20493855
0.005949581,0.025186885,0.1171319,0.28130403
0.109618895,0.116664976,0.13591626,0.36481923
0.09166016,0.17203113,0.21504287,0.3002307
0.095211476,0.068696,0.07114103,0.3480246
0.047997575,-0.08208189,-0.09743176,0.21317188
0.12902775,0.29459918,0.30025232,0.21515925
0.072712325,0.05992765,0.01703737,0.18369229
0.071555205,0.31580764,0.37258387,0.5254284
0.106228106,0.30432183,0.35803849,0.52537656
0.11048759,0.08020218,0.07770076,0.20263277
0.07335632,0.18255912,0.19807607,0.3725961
0.040474817,-0.036191534,0.067389175,0.115609825
0.051660787,0.10852923,0.23285592,-0.0011474252
0.07353519,-0.0030506067,0.031254303,0.32943887
0.088837154,0.17306568,0.20304719,0.1199822
0.004875538,0.017763618,0.41011566,0.21040523
0.0107041905,0.1085673,0.16599667,0.33479264
-0.04229322,0.22194594,0.22075012,0.36949483
0.04972057,0.40964076,0.5034234,0.39119506
0.10799592,-0.0023388062,0.034817796,0.33148503
0.0089433445,0.31292823,0.28289402,0.26793864
0.12138067,0.05735297,0.3108329,0.28231388
-0.09447339,-0.027278384,0.03437659,0.20532389
0.099869594,0.07259156,0.15714034,0.49189258
0.010217046,0.24476233,0.22952934,0.39329502
0.116505116,0.1507978,0.20510387,0.47418725
-0.019514903,0.22090723,0.37088385,0.48838177
0.06092768,0.4795059,0.47629768,0.34086135
0.06862471,0.024686482,0.099872194,0.3548275
0.043888897,0.5331476,0.5300239,0.18027125
0.017877972,0.20863767,0.051271778,0.29514346
0.021529647,-0.0020634185,-0.011088159,0.31517157
0.057113025,0.26725733,0.28586274,0.40599096
0.018299432,0.14789882,0.55886877,0.30202585
0.061187435,0.1784385,0.17905527,0.30909157
0.07940379,0.17172185,0.23933615,0.1254175
0.10830923,0.46647492,0.5403847,0.22364858
0.05912104,0.067191005,0.2794668,0.22295977
0.09462237,0.102130935,0.27988827,0.15009177
0.0026649863,0.18244828,0.25066888,0.3064543
0.10818107,0.16145748,0.15953888,0.21050173
0.116898805,0.4616483,0.4570857,0.27839756
0.0734551,-0.027365157,0.19289193,0.53250057
0.059541903,0.2545695,0.2637424,0.21052848
0.05759292,0.17411964,0.23713174,0.6237576
0.043888897,0.5331476,0.5542331,0.23621923
-0.042158872,0.20225514,0.22412615,0.33967057
0.08419866,0.40774268,0.560576,1.0
0.05793273,0.19553377,0.20806421,0.38791335
0.09436586,0.3019771,0.3734004,0.57299244
-0.00054841116,0.0027462665,-0.009184468,0.104300156
0.18574594,0.39244998,0.42170224,0.89541304
0.03361088,0.19926985,0.24898139,0.21075897
0.07860384,0.0492167,0.03901371,0.18957357
0.0043246727,0.23025464,0.25764495,0.2790008
0.054380592,0.113692485,0.141303,0.5816876
0.038190294,0.28180593,0.41660622,0.3647992
0.04918461,0.45397806,0.42566344,0.30502915
0.030007977,0.078805946,0.049645446,0.42296016
0.254514,0.73029655,0.64139426,0.6822888
0.046160545,0.034778334,0.0075322427,0.014061751
0.14101927,0.21052435,-0.040053017,0.30176327
0.034641854,0.13400286,0.13094608,0.1557142
0.058445193,0.25234836,0.27995118,0.35687017
0.09428194,0.06438893,0.066536635,0.36629206
0.021459775,0.09775093,0.28556463,0.4036153
0.049787674,0.13192262,0.15498604,0.0015459493
0.05908895,0.08301469,0.068195336,0.43949828
0.057957776,0.17506741,0.15520664,0.3387824
0.05217597,0.14828727,0.29583165,-0.054050673
0.047027346,0.10509126,0.1316912,0.18109857
0.10516908,0.52307475,0.5275025,0.21717277
0.12960856,0.1743159,0.21670988,0.4791387
0.101017065,0.07942853,0.084334284,0.020002574
-0.0040252744,0.057336375,0.06079916,0.47951376
0.0009260416,0.21687089,0.29071692,0.31955263
0.021540252,0.0005502128,-0.00043089731,0.124079384
0.05810842,0.09962694,0.1346212,0.32368743
0.08148317,0.13966005,0.10630455,0.18261059
0.07646068,0.050743937,0.021781918,-0.06686283
0.06687927,0.16059496,0.1273361,0.33623073
0.085802585,0.05958396,0.08335104,0.414617
0.084198676,0.40774268,0.5605761,1.0
0.008513774,0.13341048,0.27514637,0.27551505
0.053625647,-0.08637,-0.060516506,0.22550847
0.004875538,0.10870876,0.20991784,0.26425165
0.048988543,-0.04273599,-0.00223749,0.01900765
0.067813,0.32748678,0.19290292,0.66841626
0.052713003,0.26731828,0.5430198,0.59301114
0.07838514,0.015049703,-0.0137347095,-0.024597533
0.1417787,0.20641695,0.39467618,0.26158765
0.06131145,0.074963644,0.15504082,0.56351644
0.026238885,0.2775649,0.1714916,0.47542074
0.09400723,0.2776275,0.34393314,0.63221663
0.05648071,0.08661437,0.24731351,0.5287534
0.15250573,0.3199458,0.15080321,0.6101298
0.023226809,0.32896507,0.37787297,0.36602774
0.14948599,0.19905843,0.48330295,0.48728707
0.13467485,0.24647371,0.48135605,0.21567811
0.17571124,0.21990345,0.4732408,0.2485187
0.08090713,0.21277685,0.01574437,0.45666257
0.12752493,0.5217102,0.89826477,0.4696195
0.1379658,0.08590576,0.15788981,0.093771294
0.11609262,0.37361568,0.3708648,0.17734745
0.044419836,0.23451889,0.2505317,0.6221074
0.04042684,0.2453608,0.24677597,0.37192574
0.019553619,0.050957758,0.09602076,0.14600347
0.0902985,0.20266522,0.2137949,0.57323295
0.008020992,0.2676232,0.23761098,0.25783896
0.15558298,0.1856169,0.31715146,0.2247226
0.055163402,0.05046984,0.071733035,0.21737711
-0.00077299104,0.14092022,0.37174502,0.3119438
0.0069789416,-0.02653583,0.17284024,0.30290943
0.09149985,0.09748965,0.15352736,0.19775802
0.05381566,0.09474748,0.21697655,0.0925311
0.025756393,0.022096347,0.11185899,0.49059808
0.07054508,0.61107135,0.60423523,0.5480557
0.028879337,0.06981249,0.06997801,0.24467084
0.06097477,0.32491347,0.24761668,0.3195877
0.14933845,0.39556685,0.056940485,0.028538514
-0.0043271556,0.063008696,0.07165588,0.10676427
0.14912623,0.16169097,0.3061331,0.11926618
-0.021802211,0.06516966,0.07819156,0.21521124
0.010500381,0.033508513,0.26966277,0.46245018
0.076571345,0.33032408,0.31320348,0.3605657
0.02918328,0.4614099,0.5102133,0.4103326
0.08484507,0.35725656,0.37763122,0.35281536
0.021291392,0.12338383,0.11932172,0.10918576
0.12379856,0.18404444,0.3812929,0.32879746
0.050839096,0.10085231,0.074375,-0.07021552
0.06534767,0.14471607,0.17605418,0.21314207
-0.029646588,0.025310773,0.099662445,0.010867253
0.028110143,0.27534473,0.30757773,0.35665286
0.017711964,0.050929267,0.6361082,0.48579314
0.18731506,0.08154662,0.120570384,0.36573175
0.031614073,0.14783394,0.23490871,0.293516
0.0013641156,0.078856096,0.13063815,0.52016234
0.048560046,0.016479105,0.29883012,0.06927507
-0.0038736607,0.2109367,0.375722,0.3910018
0.03053509,0.25352728,0.2399656,0.25995842
0.112503275,0.2633552,0.259577,0.38119984
0.04700634,0.172156,0.28115323,0.33932287
0.0969274,0.110404365,0.08178784,0.23142104
0.076270804,0.4802616,0.51260734,0.33544108
-0.0019965891,0.001336157,-0.005789428,-0.016109597
0.10391056,0.39608487,0.44633156,0.2607052
0.054952137,0.10180722,0.05388475,0.52375007
0.018305637,0.28843603,0.39739716,0.27015638
0.044023573,-0.0471353,-0.002076936,0.23734185
0.16682151,0.18345232,0.1022241,0.03346067
0.081458986,0.22268055,0.29690585,0.54948014
0.114785865,0.11257525,0.15491104,0.4484587
0.023206923,0.18374914,0.1739064,0.36216894
0.06923092,0.25358203,0.18868352,0.4304803
0.02884536,0.08161926,0.07909864,0.31295684
0.04963697,0.066807434,0.12960601,0.24654132
0.06514002,0.12115404,0.1711557,0.30465183
0.08360347,0.098183975,0.13578206,0.20802236
0.091053404,0.36548167,0.19372584,0.40607718
0.03221879,0.14641717,0.17548284,0.14327751
0.064533666,0.22750038,0.31615505,0.3759094
0.08336259,0.058789544,0.102751635,0.21307148
0.048594367,0.044485997,0.064783074,0.46900633
0.029154567,0.34543946,0.09714814,0.40983564
0.053901855,0.072673745,0.016316123,0.42986634
0.05923528,0.19845496,0.23757252,0.6644929
0.104468204,-0.010715136,0.1733614,0.49631286
0.20534033,0.022411572,0.06959664,0.44113004
0.11195021,0.2836202,0.32147795,0.28843397
0.02804322,0.050100554,0.269218,0.20813018
0.05813875,0.19555476,0.34385982,0.24440774
0.037458234,0.22163086,0.25669882,0.27940845
0.046466533,0.40452883,0.48047453,0.3513415
0.09019392,0.057684887,0.05153942,0.1389679
-0.01353685,0.07032282,0.11993032,0.11467609
0.07838514,0.015049703,-0.0137347095,0.030075993
0.090932004,0.13697278,0.18575406,0.37167966
0.08420534,0.047900286,0.07408348,0.34643626
0.049787674,0.13192262,0.15498604,0.2178589
0.102839775,0.1530584,0.13617696,0.32298437
0.11647301,0.101736695,-0.070031606,0.31619167
0.036050934,0.21155731,-0.00938089,0.24050978
0.10844944,0.26103362,0.28062898,0.6964851
0.10625408,0.18984175,0.21411832,0.02280632
0.07829782,0.10675699,0.14208063,0.19197756
0.10499932,0.09123434,0.19205047,0.41678488
0.02073187,0.049843527,0.13190648,0.3016584
0.13281775,0.18977055,0.1514207,-0.00044712043
0.045910046,-0.035333104,0.11382551,0.13336143
0.056303974,-0.007211867,0.061780855,0.36437303
0.09722234,0.35713306,0.34001535,0.3419681
-0.027414402,0.13523166,0.06428925,0.5502556
-0.023138821,0.09349975,0.06788043,0.34279293
0.08009704,0.07275024,0.31489334,0.2339148
0.057533402,0.08293439,0.14632495,0.17246059
0.034631763,0.06656056,0.36781892,0.53453404
0.017145662,0.022072442,0.11924312,0.5753519
0.14361049,0.17972392,0.3036788,0.34612313
0.15217064,0.17093875,0.39631703,0.23714969
0.085433066,0.3945197,0.55201894,0.3721851
0.07761804,0.4051199,0.21349543,0.39016682
0.07073636,0.027334863,0.06901034,0.28673378
0.060862876,0.07092408,0.09034803,0.25000104
0.0045129894,0.0336875,0.054040357,0.3864755
-0.010895787,-0.012169856,0.09449866,0.09277309
0.017479237,0.32212305,0.39639422,0.33225778
0.056640886,0.025150208,0.31268245,0.5690942
-0.010550102,0.2754456,0.27156514,0.37221557
0.024832197,-0.00030382368,0.024365257,0.17461324
0.13040607,0.23907118,0.30318427,0.52817273
0.047091845,0.23927167,0.31015804,0.611838
0.04376924,-0.02093053,-0.15943226,0.08206659
0.026066186,0.12631087,0.22796553,0.5244106
0.11387829,0.14443626,0.19552754,0.35402408
0.0882096,0.022456074,0.07600756,-0.009153255
0.00377578,0.18659015,0.22651035,0.27592444
0.034546725,0.15734036,0.3022025,0.40075704
0.06554227,0.19697598,0.21923934,0.5792781
0.116898805,0.4616483,0.46445084,0.2590151
0.13281775,0.18977055,0.10190529,0.029715156
0.13672487,0.32510713,0.26226285,0.37112436
0.020899924,0.09678211,0.102720775,0.40940136
0.105759464,0.09448113,0.15477967,0.58597386
0.13867389,0.25449497,0.2728376,0.8907891
0.018897148,-0.015684383,0.24393088,0.18956813
0.05463483,0.49217212,0.46522337,0.3979448
0.14485781,0.073132046,0.12909816,0.33798614
-0.009077568,0.051493675,0.15886635,0.1792482
0.055362772,0.2296477,0.2738607,0.2853399
0.022785438,0.10661449,0.3530715,0.37260607
0.08631213,0.12719199,0.22151962,0.17103834
0.0014466379,0.074416034,0.109434694,0.33249822
0.11492733,0.15451986,0.29825267,0.74789023
0.059940796,0.351936,0.04448049,0.37446392
0.097812206,0.565916,0.5612066,0.2212169
0.0532152,0.1602281,0.21218084,0.35658613
0.01934028,0.23112285,0.22168341,0.3086444
0.098146684,0.17509234,0.27299744,0.6476161
0.07885638,0.07511187,0.0026508756,0.14923267
0.10484184,0.29518068,0.38144812,0.43008468
0.1540285,0.25486887,0.29896253,0.7367437
0.07489098,0.048470862,0.21056172,0.2656967
0.053712677,0.14359495,0.20298283,0.71923316
0.20087284,0.34337762,0.27512643,0.2994561
0.01819276,0.09992286,0.20574443,0.44303313
0.19072646,0.18849076,0.28275287,0.39762825
0.06331144,0.06365123,0.1218452,0.17033224
0.06586621,0.027078973,0.0071049924,0.14869724
0.025947504,0.10678393,0.43986332,0.5114658
0.061798535,0.5102931,0.5190428,0.24427721
0.07888017,0.2805722,0.4808428,0.1887524
0.06833345,0.45367473,0.45127806,0.24888842
0.08442638,0.26959205,0.19949764,0.16459228
0.13102514,0.14162478,0.32515687,0.31184027
0.13315657,0.30698708,0.3337438,0.93032086
-0.002345126,0.13085155,0.16975094,0.25837716
0.08128966,0.00051616516,0.06188489,0.19057663
0.13281775,0.18977055,0.1514207,-0.03745611
0.10215825,0.12988025,0.16968536,0.6350495
0.05719597,0.100347966,0.09322756,0.555612
0.100824624,0.20645323,0.2969254,0.5808404
0.028419929,0.085670814,0.14449559,0.17740716
0.12333323,0.09957195,0.13546094,0.52988404
0.033759646,-0.112224594,-0.034037847,0.10669043
0.039029013,0.13979429,0.16680229,0.32199687
0.088837154,0.17306568,0.24058877,0.4782519
0.042123776,0.13319127,0.19746916,0.48944175
0.0727754,0.12833402,0.20097296,0.25889528
0.07109603,0.014693746,0.023747567,0.4087526
0.13896894,0.07210062,0.3033163,0.28472617
0.038814396,0.16043751,0.1576046,0.33007243
-0.03066523,-0.03373986,0.019363878,0.22905815
0.048438404,0.14947689,0.21535532,0.70812494
0.07214887,0.44422564,0.3208503,0.7526543
0.075057626,0.07554927,0.19331667,0.94159776
0.041542403,0.32458782,0.5262332,0.8550474
0.07838514,0.015049703,-0.0137347095,-0.07490019
0.004875538,0.10870876,0.14203826,0.24524494
-0.006070157,0.28886962,0.35409024,0.31354836
0.13130957,0.45256487,0.69040847,0.2640881
0.04150892,0.13298926,0.16007257,0.25935784
0.007601941,0.1376567,0.29725167,0.29184735
0.0022130015,0.09991131,0.12106841,0.25312695
0.06540581,0.074229114,0.35082757,0.40334642
0.069084756,0.0044450616,-0.01924493,0.014080106
0.14351504,0.25180924,0.03363799,0.009840246
0.023412228,0.00082139496,0.2509207,0.27557102
0.004875538,0.10870876,0.14203826,0.24524494
0.07088303,0.09374492,0.12003556,0.27279264
0.03511025,0.25699228,0.077560954,0.6873313
0.037968785,0.31455523,0.36727953,0.2412203
0.07294534,0.034867115,0.017487012,-0.09949573
0.11064954,0.20321165,0.036297783,0.038390055
0.02532183,0.027903643,0.2016587,0.16859676
-0.01095371,0.122625664,0.37949824,0.5888174
0.05554235,0.0060194056,0.04852374,0.32921857
0.017945064,0.15549737,0.28735492,0.10992746
0.07726681,0.21598402,0.20279224,0.52354026
0.14150548,0.2105467,0.27117035,0.41737005
0.101017065,0.07942853,0.084334284,0.31209746
0.048072312,0.027043978,0.04422794,0.3589059
0.14586867,0.08347646,-0.027665615,0.40657791
0.059316296,0.40549952,0.40991688,0.25263044
0.0784273,0.31436822,0.29009557,0.33013216
0.087693185,0.08816678,0.194456,0.50589675
0.012379345,0.10794213,0.16935056,0.43147355
0.07838514,0.015049703,-0.013543604,0.037556782
0.115883805,0.27403256,0.26550692,0.35513532
0.03599097,0.49767298,0.3582527,0.51399726
0.01828047,0.18056512,0.17834035,0.4441683
-0.0015818173,0.26717636,0.2679853,0.3350502
0.09612194,0.1846422,0.13914631,0.26199865
0.038625564,0.4353047,0.160145,0.30861947
0.07036989,0.31317428,0.22350721,0.293095
0.0699229,0.014101723,0.07484416,0.2583227
0.11774238,0.13545723,0.15625244,0.24174577
0.033589154,0.20141312,0.482469,0.2769456
-0.013467301,0.03925686,0.2398565,0.6557142
0.05866177,0.2930125,0.40749446,0.39699316
0.01424736,0.45313483,0.5266696,0.42133927
-0.0025915303,0.19241674,0.18832923,0.2724993
0.04047102,0.033722494,0.064974844,0.24242052
0.080015,0.06588533,0.15918322,0.5414256
0.01651809,0.042448692,0.03464695,0.31153935
0.034586146,0.3618149,0.32755664,0.5145568
0.15034835,0.12585823,0.18822287,0.5136964
0.1195551,0.2608596,0.34471098,0.61761785
0.08150009,0.10887821,0.1451024,0.6954223
0.1215881,0.31049973,0.42572695,0.4406646
0.0311842,0.23477669,-0.017052025,-0.025438454
0.13904408,0.055634446,0.08991872,0.1415979
0.10501681,0.070529,0.09242914,0.18431884
0.03140946,0.14846411,0.11161358,0.14413159
0.02846064,0.22272997,0.26404646,0.72837955
0.11494815,0.18585618,0.44205445,0.19206633
0.038420297,-0.06267002,0.00047190717,0.4375948
0.086609505,0.19614834,0.16331428,0.21366097
0.011397038,0.36595815,0.40318045,0.32750052
0.04066628,0.17075202,0.4231261,0.29881215
0.10850684,0.21871747,0.21470731,0.23885953
0.11558815,0.08997334,0.18681638,0.43979108
0.053785775,0.348713,0.3105663,0.2553332
0.05052678,0.14143458,0.28192076,0.4586488
0.08201843,-0.019755222,0.22642234,0.17672908
8.4542015e-05,0.013789943,0.13504913,0.6135304
0.09225218,0.15713573,0.44610807,0.24368145
0.12887141,0.41644108,0.3800551,0.30300876
0.04197785,-0.009969296,0.028270645,0.08167512
0.11064954,0.20321165,0.16848642,0.0073276614
0.09449114,0.34740376,0.25007173,0.37518686
0.08412848,0.6938987,0.6480257,0.027380979
0.009904059,0.13434175,0.24273162,0.16966671
-0.028588934,0.094317555,0.14037925,0.09588171
0.072137296,0.2829669,0.3057759,0.1294094
0.015548237,0.2910787,0.25452778,0.18964499
-0.014338176,0.017721271,0.41059923,0.18906091
0.22024897,0.31488326,0.8530079,0.68317825
0.0792393,0.285174,0.3251603,0.15887094
0.13448837,0.4682734,0.42282417,0.34101593
0.051094245,0.20438154,0.19793603,0.34042045
0.115435205,0.1398156,-0.06371225,0.47527042
0.124417156,0.60713893,0.59152544,0.29042354
0.023997903,0.1671375,0.18955222,0.34181002
0.055257916,0.14235055,0.16681728,0.58059335
0.075716324,0.31020015,0.3497946,0.37401095
0.07838514,0.015049703,-0.0137347095,0.030075993
0.08358633,0.060052644,0.1283029,0.35443214
-0.0027729028,0.09486476,0.43549198,0.37814435
0.019967869,0.1301746,0.1810319,0.15013145
0.013319369,0.006486126,0.09618533,0.32441655
0.07430713,0.21395643,0.23666313,0.383737
0.06786782,0.10141294,0.10553205,0.053517155
0.08879404,0.114415064,0.06518426,0.19505057
0.07067458,0.18006238,0.19568947,0.3878094
0.032109436,0.41973063,0.14331134,0.23877184
0.099741854,0.3837279,0.47786552,0.87485373
0.12849048,0.43893152,0.49502116,0.26686913
0.100588575,0.064626284,0.21385588,0.07135047
0.102309175,0.24616942,0.27026904,0.31322876
-0.017960902,0.21678193,0.07293199,0.31475204
0.06872115,0.013389617,0.10443307,0.35543194
0.061906792,0.32748678,0.19290292,0.66841626
0.09808187,0.36933297,0.3932276,0.3401464
0.08017679,0.46637443,0.4783589,0.6547777
0.0978722,0.105488345,0.2797684,0.32922325
0.10545074,0.024914123,0.090732135,0.5416278
0.054534685,0.08514544,0.37246755,0.5381816
0.052109856,0.20087984,0.47078082,0.3237698
0.10722478,0.27652368,0.29038835,0.4272661
-0.015764033,0.18701619,0.23617917,0.22533378
0.014755835,0.38934782,0.40513676,0.0019236212
0.08748331,0.24081318,0.26549536,0.29797658
0.12666844,0.3210731,0.34286115,0.50794554
0.051142022,0.10674917,0.11141882,0.81761456
0.046466548,0.4045289,0.4804746,0.21568142
0.14098994,0.390517,0.48001722,0.52784556
0.17548966,0.15641417,0.37578458,0.35633534
0.098550186,0.12134187,0.17568581,0.13458252
0.028711168,0.50930846,0.51463544,-0.014530552
0.02773442,0.08413354,0.107921645,0.51679444
0.032285813,0.3401276,0.40065753,0.32933342
0.096351385,0.20126793,0.26068038,0.96569705
0.03639301,0.10197737,0.22648601,0.6172431
0.012625921,0.0943637,0.14056566,0.4857656
-0.03154901,0.20508629,0.27818215,0.4612951
0.047176883,0.033651352,0.23862892,0.16652346
0.08948657,0.11292397,0.088203415,0.3395452
0.0791887,0.04140683,0.29276752,0.45095575
0.05191675,0.35559344,0.49403393,0.39436096
0.06959048,0.2630337,0.26287785,0.37491795
0.123860605,0.20382376,0.056684792,-0.0042075384
0.07838514,0.015049703,-0.013543604,-0.09639453
0.09104839,0.030919762,0.026579686,-0.06306442
0.04747611,0.51047945,0.5439549,0.6362265
0.10107233,0.4219449,0.3876429,0.23315755
0.24427319,0.59702694,0.41410348,0.41057745
0.108620346,0.33622634,0.36834952,0.34702554
0.1137089,0.10093556,0.16153784,0.41195118
0.20260634,0.06786804,-0.08873286,0.022531504
-0.0012812599,0.09100003,0.18775387,0.122283906
0.10503954,0.013018651,0.06991518,0.2827074
0.0987158,0.31127596,0.6754326,0.6684262
0.12011174,0.20276417,0.8392801,0.55059963
0.0856704,0.059926543,0.14093237,0.525102
0.08857941,0.14580879,0.2888682,0.25011793
0.06449768,0.16606966,0.06335668,0.16266708
0.07209989,-0.021698056,0.18134362,0.57658327
0.016721897,0.46150285,0.46359983,0.2973147
0.13620082,0.22843018,0.28162417,0.9639565
0.18839215,0.24577282,0.5376421,0.28671983
0.058012582,0.28461227,0.38461414,0.5670735
0.10846163,0.20558648,0.29835093,0.1627568
0.08434252,0.14616191,0.13675565,0.27487636
0.05516658,-0.014263802,0.020179925,0.13156077
0.11012503,0.08828755,0.0866037,0.13019444
0.05049529,0.236191,0.30633336,0.18353528
-0.002469188,0.09716308,0.17337884,0.27594218
0.12191115,0.31137916,0.35842115,0.32841578
0.23261009,0.12380535,0.25003806,0.22636893
0.10537709,0.31423753,0.19802657,0.6717804
0.06858729,0.05739525,0.29229262,0.32381624
0.09583443,0.0024928688,0.062018637,0.33846974
0.03228183,0.17342928,0.35562426,0.28807104
0.07260016,0.22119612,0.25379047,0.22349073
0.21363184,0.2712974,0.30575314,0.5587357
0.014732493,0.10697867,0.17800587,0.21846034
0.025058454,0.16187097,0.17490189,0.34728745
0.019154215,0.39080647,0.46666056,0.23435728
-0.0035085254,0.47624737,0.48610324,0.3364206
0.008563224,0.40909475,0.17862612,0.7066151
0.04580332,0.103761,0.1783435,0.4614991
0.20363434,0.25980708,0.26464117,0.22114244
0.07939377,0.096151,0.1551588,0.50626165
0.041987654,0.22662117,0.26562268,0.5231555
0.13281573,0.23929186,0.10218986,0.22235066
0.011536444,0.049148306,0.30444667,0.30057645
0.1423452,0.27202684,0.23627849,0.45358977
-0.03942177,-0.15729137,-0.13196455,0.13506497
0.046466533,0.40452883,0.48047453,0.3513415
-0.010923168,-0.05585671,-0.057695527,0.12249905
0.095151365,0.21144998,0.43979886,0.22323185
0.029381054,0.23173524,0.20628113,0.17543343
0.07222177,0.15337631,0.20630419,0.04626557
0.056988716,0.12539855,0.19411615,0.23322842
0.027578129,0.4591719,0.21933034,0.32140887
0.058465824,0.115934595,0.43141276,0.3450031
0.052006137,0.113611504,0.18074095,0.34045604
0.07552865,0.08841229,0.13151373,0.2626495
0.07948437,0.08123498,0.06788761,0.23262036
0.18072285,0.6850767,0.6774538,0.40124115
0.022855448,0.08297598,0.1762113,0.2756978
0.06317484,0.34184143,0.38993955,0.311509
0.02532183,0.027903643,0.2016587,0.16859676
0.123648144,0.070934266,0.25297922,0.1954721
0.09863875,0.1856169,0.31715146,0.19549197
0.058362257,-0.010948582,0.039882902,0.10204157
0.05158041,0.42539504,0.16076458,0.50721264
0.14806242,0.24387044,0.24245338,0.27402082
0.05152702,-0.049115308,0.06668487,0.32484093
